sentence,prediction,gold_inflection,is_same,gold_original,is_same
"[CLS] Збарретти:4 Тацца:2 , Донато:3 Раффаэле:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),епископа,0,епископ,0
[CLS] Климент:3 VI занимает должность [MASK] [MASK] . [SEP],з года,аббата:2,0,аббат:2,0
[CLS] Руперт:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],соа:2 в . ),епископа,0,епископ,0
[CLS] Аббас:3 I Великий занимает должность [MASK] . [SEP],правления,шаха:2,0,шах:2,0
"[CLS] Зубейр:4 Вако:3 , Габриэль:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Годо:3 , Антуан:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),епископа,0,епископ,0
[CLS] Евстахий:4 Люксёйский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления в см назначения,аббата:2,0,аббат:2,0
[CLS] Бернарден:4 Гантен:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Пий:2 IX занимает должность [MASK] [MASK] . [SEP],з года,архиепископа:2,0,архиепископ,0
[CLS] Идаций:3 занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
"[CLS] Моран:3 , Фрэнсис:4 Патрик:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 ( об ),архиепископа:2,0,архиепископ,0
[CLS] Евсевий:4 Кесарийский:4 занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
[CLS] Аманд:3 занимает должность [MASK] . [SEP],человека,епископа,0,епископ,0
[CLS] Манфред:3 Роммель:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),мэра:2,0,мэр:2,0
[CLS] Анджело:3 Содано:2 занимает должность [MASK] . [SEP],правления,архиепископа:2,0,архиепископ,0
[CLS] Лоренцо:3 Бальдиссери:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( должность ),архиепископа:2,0,архиепископ,0
[CLS] Теобальд:3 занимает должность [MASK] [MASK] . [SEP],в года,аббата:2,0,аббат:2,0
[CLS] Бонифаций:4 V занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Антонио Каджиано:4 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],за правления з назначения,архиепископа:2,0,архиепископ,0
[CLS] Карл Фридрих Гёрделер:4 занимает должность [MASK] . [SEP],совета,мэра:2,0,мэр:2,0
[CLS] Шенуте:3 занимает должность [MASK] [MASK] . [SEP],з правления,аббата:2,0,аббат:2,0
[CLS] Бургондофара:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления в 5 с,аббата:2,0,аббат:2,0
"[CLS] Лефевр:3 де Шеверю:3 , Жан - Луи занимает должность [MASK] [MASK] . [SEP]",баша:2,архиепископа:2,0,архиепископ,0
"[CLS] Палья:2 , Винченцо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( об с,архиепископа:2,0,архиепископ,0
"[CLS] Альярди:3 , Антонио занимает должность [MASK] [MASK] . [SEP]",испа:2,архиепископа:2,0,архиепископ,0
[CLS] Иоанн XVII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Маттео:4 I Висконти:3 занимает должность [MASK] . [SEP],правления,викария:3,0,викарий:3,0
[CLS] Фердинанд Австрийский:4 занимает должность [MASK] . [SEP],совета,кардинала:3,0,кардинал:2,0
[CLS] Ибрагим:4 - паша занимает должность [MASK] . [SEP],правления,губернатора,0,губернатор,0
[CLS] Пётр Ломбардский:3 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
"[CLS] Санчес:3 , Хосе Томас занимает должность [MASK] [MASK] . [SEP]",главыа:2,кардинала:3,0,кардинал:2,0
"[CLS] Дэйли:3 , Кэйл:3 Брендан:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (ол:2 ),епископа,0,епископ,0
[CLS] Ильдефонс:5 Толедский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( не ),архиепископа:2,0,архиепископ,0
[CLS] Бенедикт:3 XVI занимает должность [MASK] [MASK] . [SEP],пол года,кардинала:3,0,кардинал:2,0
[CLS] Иннокентий:4 VI занимает должность [MASK] [MASK] . [SEP],пол года,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Прайс:3 , Кэри:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 вправленства:3,вратаря:3,0,вратарь:3,0
[CLS] Юлий:2 II занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Амаласунта:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления в см назначения,регента:3,0,регент:3,0
[CLS] Адриан:3 IV занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со от з назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Лавижери:4 , Шарль:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( об ),архиепископа:2,0,архиепископ,0
[CLS] Дэвид Битон:2 занимает должность [MASK] . [SEP],секретаря,аббата:2,0,аббат:2,0
