sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Toyota Innova:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Ferrari California is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Fiat Tempra:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Renault Sport Spider is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Honda HR - V is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Renault Fluence:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Vickers Medium Mark I is produced by [MASK] . [SEP],Vickers,Vickers,1,Vickers,1
[CLS] Suzuki MR Wagon:2 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Bentley Speed Six is produced by [MASK] . [SEP],Bentley,Bentley,1,Bentley,1
[CLS] Intel MCS:2 - 48 is produced by [MASK] . [SEP],Intel,Intel,1,Intel,1
[CLS] Chevrolet Uplander:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Chevrolet,0,Chevrolet,0
[CLS] Volvo 480 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Renault 5 Turbo is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Toyota Carina:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Porsche 962 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] BMW Z4:2 ( E89:3 ) is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Cadillac Series 60 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] BMW X Models is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Color TV Game is produced by [MASK] [MASK] [MASK] . [SEP],Color TV Game,Nintendo,0,Nintendo,0
[CLS] Infiniti:3 JX:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Infiniti:3 . com,Nissan,0,Nissan,0
[CLS] Suzuki Cervo:2 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Nissan R89C:4 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Ferrari 246 F1 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Nissan Pao:2 is produced by [MASK] [MASK] [MASK] . [SEP],Nissan Pao:2,Nissan,0,Nissan,0
[CLS] Fiat Palio:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Cadillac ATS:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Honda Ascot:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] BMW 326 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Volvo XC90:3 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Suzuki Alto is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Fiat 501 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Toyota Kijang:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Dodge 500 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] SNES:2 - CD is produced by [MASK] [MASK] . [SEP],SNES:2,Nintendo,0,Nintendo,0
[CLS] Nissan Serena is produced by [MASK] [MASK] . [SEP],Nissan Serena,Nissan,0,Nissan,0
[CLS] Cadillac CTS:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Renault Espace:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Honda NS500:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Airbus A350:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] BMW Hydrogen 7 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Nissan Crew is produced by [MASK] [MASK] . [SEP],Nissan Crew,Nissan,0,Nissan,0
[CLS] Chevrolet Chevette:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] VTEC:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Honda,0,Honda,0
[CLS] Audi A4 is produced by [MASK] [MASK] . [SEP],Audi A4,Audi,0,Audi,0
[CLS] B - 47 Stratojet:3 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . U . S,Boeing,0,Boeing,0
[CLS] Ferrari 250 GTO:2 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] BMW M62:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Airbus Beluga:2 is produced by [MASK] . [SEP],Airbus,Airbus,1,Airbus,1
[CLS] Alfa Romeo 6C:2 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Suzuki GSX:2 - R1000:3 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Lexus:2 LF:2 is produced by [MASK] [MASK] . [SEP],Lexus:2,Toyota,0,Toyota,0
[CLS] Volvo C70:2 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Porsche Boxster:2 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Toyota Fortuner:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Cadillac Series 70 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] IBM 8100:2 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Airbus A310:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] Honda RC51:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda Valkyrie:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Suzuki APV:2 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] LZ:2 130 Graf Zeppelin II is produced by [MASK] [MASK] . [SEP],Graf Zeppelin,Zeppelin,0,Zeppelin,0
[CLS] Cadillac Series 355 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Toyota 2000GT:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] ICE 3 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Siemens,0,Siemens,0
[CLS] Suzuki GSX:2 - R series is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Renault Kangoo:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] LGM:2 - 30 Minuteman:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],LGM:2 - 30,Boeing,0,Boeing,0
[CLS] Eagle Medallion:2 is produced by [MASK] [MASK] [MASK] . [SEP],Eagle Medallion:2,Renault,0,Renault,0
[CLS] TorqueFlite:4 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],TorqueFlite:4,Chrysler,0,Chrysler,0
[CLS] Honda HSV:2 - 010 GT is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] BMW 801 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Nissan Pathfinder:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Airbus A340:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] Nintendo 2DS:2 is produced by [MASK] . [SEP],Nintendo,Nintendo,1,Nintendo,1
[CLS] Dodge Charger:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] iPod Touch is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. com and . com,Apple,0,Apple,0
[CLS] Nissan Primera is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Honda CR - X del Sol is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Toyota Avensis:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Suzuki Cappuccino:4 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Toyota Corolla:2 Verso is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Acura:2 MDX:2 is produced by [MASK] [MASK] . [SEP],Acura:2,Honda,0,Honda,0
[CLS] China Railways CRH3:3 is produced by [MASK] [MASK] . [SEP],China Railways,Siemens,0,Siemens,0
[CLS] BMW Dixi:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda CB550:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] BMW X6:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Chevrolet Bel Air is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Bel Air,Chevrolet,0,Chevrolet,0
[CLS] Porsche 914 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Intel 8085:2 is produced by [MASK] . [SEP],Intel,Intel,1,Intel,1
[CLS] BMW 700 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Jeep:2 Patriot is produced by [MASK] [MASK] [MASK] . [SEP],Jeep:2 Patriot,Jeep:2,0,Jeep:2,0
[CLS] Honda Civic ( ninth generation ) is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] N - Gage:2 QD:2 is produced by [MASK] [MASK] [MASK] . [SEP],N . Ga,Nokia,0,Nokia,0
[CLS] Nissan R391:3 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Renault Trafic:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Honda Pilot is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Honda,0,Honda,0
[CLS] BMW 5 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Ferrari 158 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] IBM 6150:2 RT is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Renault Estafette:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Honda CBR250R:5 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Honda VFR400:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Chevrolet Tahoe:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Renault Alliance is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Chevrolet S - 10 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Audi A7 is produced by [MASK] [MASK] . [SEP],Audi A7,Audi,0,Audi,0
[CLS] Renault Fuego is produced by [MASK] [MASK] . [SEP],Renault Fuego,Renault,0,Renault,0
[CLS] Honda RS125R:4 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Chevrolet Celebrity is produced by [MASK] [MASK] . [SEP],Chevrolet Celebrity,Chevrolet,0,Chevrolet,0
[CLS] Lexus:2 LFA:2 is produced by [MASK] [MASK] . [SEP],Lexus:2,Toyota,0,Toyota,0
[CLS] IBM 5120:2 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] GAM:2 - 87 Skybolt:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],GAM:2 - 87,Douglas,0,Douglas,0
[CLS] Fiat Uno is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] muscle car is produced by [MASK] [MASK] . [SEP],muscle car,Pontiac:2,0,Pontiac:2,0
[CLS] Nissan Terrano:2 II is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Dodge Avenger:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Honda Odyssey is produced by [MASK] [MASK] . [SEP],Honda Odyssey,Honda,0,Honda,0
[CLS] BMW N52:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda Airwave:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Nissan Cherry is produced by [MASK] [MASK] . [SEP],Nissan Cherry,Nissan,0,Nissan,0
[CLS] Ferrari 348 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Nokia Internet tablet:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] BMW 7 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] IKA:2 - Renault Torino is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],IKA:2 - Renault,Renault,0,Renault,0
[CLS] DC - 3 is produced by [MASK] [MASK] [MASK] . [SEP],DC - 3,Douglas,0,Douglas,0
[CLS] Renault R26:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Acura:2 CL is produced by [MASK] [MASK] [MASK] . [SEP],Acura:2 CL,Honda,0,Honda,0
[CLS] Alfa Romeo MiTo:3 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] Nissan Prince Royal is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Nissan . . . .,Nissan,0,Nissan,0
[CLS] BMW New Six is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] . 303 Vickers is produced by [MASK] . [SEP],Vickers,Vickers,1,Vickers,1
[CLS] Nissan Caball:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Dodge WC series is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] BMW M40:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda S2000:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Ferrari F430:3 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Chevrolet Greenbrier:3 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Honda CBR1100XX:6 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Cadillac XTS:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Lumia:2 series is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Lumia:2 series TV,Microsoft,0,Microsoft,0
[CLS] Xeon:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Intel,0,Intel,0
[CLS] Toyota Land Cruiser:2 40 series is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Dodge Polara:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Wii U is produced by [MASK] [MASK] . [SEP],Wii U,Nintendo,0,Nintendo,0
[CLS] Kenmore:2 Appliances:3 is produced by [MASK] [MASK] . [SEP],Kenmore:2,Sears,0,Sears,0
[CLS] Lancia Flavia:2 is produced by [MASK] . [SEP],Lancia,Fiat,0,Fiat,0
[CLS] A - 10 Thunderbolt:3 II is produced by [MASK] [MASK] [MASK] . [SEP],A - 10,Fairchild,0,Fairchild,0
[CLS] Mini Hatch is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . .,BMW,0,BMW,0
[CLS] Audi F103:3 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Chevrolet Silverado:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] BMW 501 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda CR - V is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Ordnance:3 QF:2 3 pounder:2 Vickers is produced by [MASK] . [SEP],Vickers,Vickers,1,Vickers,1
[CLS] Ferrari 156 F1 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Chevrolet Nomad:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Nomad:2,Chevrolet,0,Chevrolet,0
[CLS] Windows Phone 8 . 1 is produced by [MASK] . [SEP],Microsoft,Microsoft,1,Microsoft,1
[CLS] Fiat 147 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Renault Talisman:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Cadillac XLR:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] BMW S65:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Chevrolet Montana is produced by [MASK] [MASK] . [SEP],Chevrolet Montana,Chevrolet,0,Chevrolet,0
[CLS] Porsche Carrera GT is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Infiniti:3 Q45:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Infiniti:3 . com,Nissan,0,Nissan,0
[CLS] Toyota Camry:2 XV40:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nokia Lumia:2 520 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Airbus A320neo:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Engines:2,Airbus,0,Airbus,0
[CLS] Model M keyboard is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . M . M,IBM,0,IBM,0
[CLS] Chevrolet Impala:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Impala:2,Chevrolet,0,Chevrolet,0
[CLS] Fateh:2 - 110 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Fateh:2 - 110,Iran,0,Iran,0
[CLS] Suzuki Wagon:2 R is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Fiat 4 HP is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Fiat Albea:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] BMW M Coupe is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda Fit:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Lexus:2 NX:2 is produced by [MASK] [MASK] . [SEP],Lexus:2,Toyota,0,Toyota,0
[CLS] Toyota G1 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Toyota Carina:2 ED is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Chevrolet SSR is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Dodge Viper:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Toyota Land Cruiser:2 Prado is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Toyota Land Cruiser:2,Toyota,0,Toyota,0
[CLS] Fiat Strada is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] AMC 35 is produced by [MASK] . [SEP],AMC,Renault,0,Renault,0
[CLS] Samsung NX:2 series is produced by [MASK] . [SEP],Samsung,Samsung,1,Samsung,1
[CLS] Sega Master System is produced by [MASK] . [SEP],Sega,Sega,1,Sega,1
[CLS] Douglas X - 3 Stiletto:2 is produced by [MASK] . [SEP],Douglas,Douglas,1,Douglas,1
[CLS] Honda Integra:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Dodge A100:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Dodge Caliber:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Nokia Lumia:2 820 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Renault Laguna is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Suzuki Escudo:2 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Audi RS 6 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Mini Countryman:2 is produced by [MASK] [MASK] [MASK] . [SEP],Mini Countryman:2,BMW,0,BMW,0
[CLS] Cadillac STS Wheels:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Squad 51 is produced by [MASK] [MASK] . [SEP],Squad 51,Dodge,0,Dodge,0
[CLS] Triumph 1300 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Airbus A318:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] Toyota Mark II is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Dodge Magnum is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Chevrolet Corvette:2 C6:2 is produced by [MASK] [MASK] . [SEP],Corvette:2,Chevrolet,0,Chevrolet,0
[CLS] Fiat Grande Punto:2 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Audi R8:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
