sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Al - Juwayni:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fiqh:3,0,fiqh:3,0
[CLS] Francis Peyton Rous:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",pathology:2,0,pathology:2,0
[CLS] Art Deco:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",graphic arts,0,graphic arts,0
[CLS] Regiomontanus:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,astrology:3,0,astrology:3,0
[CLS] Giovanni Paolo Castelli:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Helge:2 von Koch works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,number theory,0,number theory,0
[CLS] Wacław:3 Sierpiński:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Paul Halmos:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,probability theory,0,probability theory,0
[CLS] Vincenzo Petagna:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Alexander Pavlovich:4 Vinogradov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,geochemistry:3,0,geochemistry:3,0
[CLS] Aleksandr Lyapunov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,stability theory,0,stability theory,0
[CLS] Frans:2 Oerder:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Charles Schweinfurth:6 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",botany:3,0,botany:3,0
[CLS] Josias:3 Braun - Blanquet:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Alexey:2 Olovnikov:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,telomere:3,0,telomere:3,0
[CLS] Karl Ferdinand von Graefe:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and - -s:2,ophthalmology:4,0,ophthalmology:4,0
[CLS] Carl Linnaeus the Younger works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] list of ornithology:4 journals works in the field of [MASK] . [SEP],birds,ornithology:4,0,ornithology:4,0
[CLS] Sewall:2 Wright works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",population genetics,0,population genetics,0
[CLS] Gerhard Armauer:2 Hansen works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,leprosy:4,0,leprosy:4,0
[CLS] Carl Reinhold:3 Sahlberg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,entomology:3,0,entomology:3,0
[CLS] Eddie Nash works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and """,illegal drug trade,0,illegal drug trade,0
[CLS] MIT Computer Science and Artificial:3 Intelligence Laboratory works in the field of [MASK] [MASK] . [SEP],intelligence intelligence,computer science,0,computer science,0
[CLS] Helmut Maier:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Lille institute for electronics micro - electronics and nanotechnologies:5 works in the field of [MASK] . [SEP],electronics,microelectronics:5,0,microelectronics:5,0
[CLS] John Carmack:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",video game,0,video game,0
[CLS] Arnold van Gennep:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,ethnography:3,0,ethnography:3,0
[CLS] Georg Dionysius:3 Ehret:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Eugenio:3 Beltrami:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,differential geometry,0,differential geometry,0
[CLS] Gustaf:3 Johan Billberg:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Yago:2 Lamela:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,long jump,0,long jump,0
[CLS] Valentina:2 Borok:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,partial differential equation,0,partial differential equation,0
[CLS] Arshag:4 Chobanian:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",short story,0,short story,0
[CLS] William Scott works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",still life,0,still life,0
[CLS] Abílio:4 Fernandes:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Adolph:3 Strümpell:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,neurology:3,0,neurology:3,0
[CLS] Sebastián:4 Arce:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,tango:2,0,tango:2,0
[CLS] Robert Emden:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",astrophysics:3,0,astrophysics:3,0
[CLS] Jan Davidsz:2 . de Heem:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Alexander Nikolsky:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,zoology:2,0,zoology:2,0
[CLS] Nikola Tesla:2 works in the field of [MASK] . [SEP],physics,electrical engineering,0,electrical engineering,0
[CLS] Nikolay:2 Demyanov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,organic chemistry,0,organic chemistry,0
[CLS] Robert S . Hartman:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",axiology:3,0,axiology:3,0
[CLS] Abu Yusuf works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",fiqh:3,0,fiqh:3,0
[CLS] Anders Krogh:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,bioinformatics:3,0,bioinformatics:3,0
[CLS] William Louis Culberson:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",lichenology:3,0,lichenology:3,0
[CLS] Robert Elias Fries:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Frederick Vernon Coville:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",botany:3,0,botany:3,0
[CLS] Paul Erdős:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,probability theory,0,probability theory,0
[CLS] Antonino:2 Borzì:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Giordano:4 Bruno works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,cosmology:3,0,cosmology:3,0
[CLS] Antonie:2 van Leeuwenhoek:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,microscopy:3,0,microscopy:3,0
[CLS] Michael Victor Berry works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",mathematical physics,0,mathematical physics,0
[CLS] Ludwig Ross works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and -ss:3,classical archaeology,0,classical archaeology,0
[CLS] Alice Catherine Evans works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",brucellosis:4,0,brucellosis:4,0
[CLS] Sylvain:4 Lévi:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Indology:2,0,Indology:2,0
[CLS] climate works in the field of [MASK] [MASK] . [SEP],climate science,climatology:4,0,climatology:4,0
[CLS] Tawus:3 ibn Kaysan:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fiqh:3,0,fiqh:3,0
[CLS] Joan Stark works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",ASCII:3 art,0,ASCII:3 art,0
[CLS] Isaak:2 Moiseevich:3 Milin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,applied mathematics,0,applied mathematics,0
[CLS] Regina Tyshkevich:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,graph theory,0,graph theory,0
[CLS] Charles Louis L ' Héritier:4 de Brutelle:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Abu Madyan:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Sufism:2,0,Sufism:2,0
[CLS] Sahl:2 al - Tustari:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and studies,Sufism:2,0,Sufism:2,0
[CLS] Kenneth V . Thimann:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and research",biochemistry:2,0,biochemistry:2,0
[CLS] Jacobus:2 Henricus:2 van ' t Hoff:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,physical chemistry,0,physical chemistry,0
[CLS] Mauro:2 Picone:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,mathematical analysis,0,mathematical analysis,0
[CLS] Johannes Baptista:2 von Albertini:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and - -s:2,mycology:2,0,mycology:2,0
[CLS] Frank Ayd:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",psychiatry:4,0,psychiatry:4,0
[CLS] Georges Pouchet:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,comparative anatomy,0,comparative anatomy,0
[CLS] Norman Denbigh:3 Riley works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",entomology:3,0,entomology:3,0
[CLS] Hans - Martin Sass:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,bioethics:3,0,bioethics:3,0
[CLS] Sergey Stechkin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Gerhard Domagk:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,pathology:2,0,pathology:2,0
[CLS] American Impressionism:4 works in the field of [MASK] . [SEP],painting,art of painting,0,art of painting,0
[CLS] K . M . Beenamol:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and research,400 metres,0,400 metres,0
[CLS] Carl Brockelmann:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,Oriental studies,0,Oriental studies,0
[CLS] George Annas:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",bioethics:3,0,bioethics:3,0
[CLS] Vyacheslav:4 Baburin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,economic geography,0,economic geography,0
[CLS] British Society for Parasitology:3 works in the field of [MASK] [MASK] . [SEP],forensic medicine,parasitology:3,0,parasitology:3,0
[CLS] Christopher Edmund Broome:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",mycology:2,0,mycology:2,0
[CLS] Ivan Minayev:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Oriental studies,0,Oriental studies,0
[CLS] Augustus Quirinus:4 Rivinus:3 works in the field of [MASK] . [SEP],medicine,botany:3,0,botany:3,0
[CLS] Abu Bakr:3 al - Kalabadhi:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",Sufism:2,0,Sufism:2,0
[CLS] Maurice Wilkins works in the field of [MASK] . [SEP],astronomy,X - ray crystallography:3,0,X - ray crystallography:3,0
[CLS] Bernard Chazelle:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,computer science,0,computer science,0
[CLS] Judith Roitman:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,set theory,0,set theory,0
[CLS] Alexander Tselikov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,metallurgy:3,0,metallurgy:3,0
[CLS] Fakhr:3 al - Din al - Razi:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",تفسیر:5 قرآن:4,0,تفسیر:5 قرآن:4,0
[CLS] William Woolls:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Jimmy Henchman:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and """,illegal drug trade,0,illegal drug trade,0
[CLS] Aziz Sancar:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,cell cycle,0,cell cycle,0
[CLS] François Asselineau:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and - -s:2,conspiracy theory,0,conspiracy theory,0
[CLS] Maryam:2 Mirzakhani:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,ergodic:3 theory,0,ergodic:3 theory,0
[CLS] Institut Jean Nicod:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,cognitive science,0,cognitive science,0
[CLS] Vitali:2 Silitski:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,political science,0,political science,0
[CLS] Roland Dobrushin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,mathematical physics,0,mathematical physics,0
[CLS] Giuseppe Raddi:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Joseph Polchinski:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,theoretical physics,0,theoretical physics,0
[CLS] Liu Huaqing:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",People ' s Liberation Army Navy,0,People ' s Liberation Army Navy,0
[CLS] Giuseppe Vitali:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,mathematical analysis,0,mathematical analysis,0
[CLS] Rick Durrett:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,probability theory,0,probability theory,0
[CLS] Giovanni Battista:2 de Toni works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,mycology:2,0,mycology:2,0
[CLS] Yousef:2 Alavi:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,combinatorics:3,0,combinatorics:3,0
[CLS] Peter Gavin Hall works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",probability theory,0,probability theory,0
[CLS] Karl Ludwig Philipp Zeyher:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Leslie A . Garay:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2 research,botany:3,0,botany:3,0
[CLS] Rudolf Wille:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,formal concept analysis,0,formal concept analysis,0
[CLS] Paul Corkum:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",laser science,0,laser science,0
[CLS] German Domestic Intelligence Service works in the field of [MASK] . [SEP],espionage,counterintelligence:4,0,counterintelligence:4,0
[CLS] Giovanni Francesco Bagnoli:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Clarke Abel works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",botany:3,0,botany:3,0
[CLS] Harry Rauch:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and """,differential geometry,0,differential geometry,0
[CLS] Pavlo:3 Zhytetsky:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",philology:3,0,philology:3,0
[CLS] Cubo:3 - Futurism:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and theory",art of painting,0,art of painting,0
[CLS] Lisa Randall works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,particle physics,0,particle physics,0
[CLS] Richard Bowdler:2 Sharpe works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",zoology:2,0,zoology:2,0
[CLS] Evgeny:3 A . Korovin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,international law,0,international law,0
[CLS] William Borrer:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",botany:3,0,botany:3,0
[CLS] Avraham:4 Stern works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,Zionism:2,0,Zionism:2,0
[CLS] Joseph Fins:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,bioethics:3,0,bioethics:3,0
[CLS] Jan Arnoldus:2 Schouten:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,differential geometry,0,differential geometry,0
[CLS] Dominique Villars:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,botany:3,0,botany:3,0
[CLS] Joint Institute for Nuclear Astrophysics:3 works in the field of [MASK] . [SEP],astronomy,nuclear astrophysics:3,0,nuclear astrophysics:3,0
[CLS] Pierre de Fermat:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,number theory,0,number theory,0
[CLS] Max Nonne:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,neurology:3,0,neurology:3,0
[CLS] Emery Clarence Leonard works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Pierre - Simon Laplace:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,probability theory,0,probability theory,0
[CLS] Sereno:2 Watson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Ioannis:3 Liritzis:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,archaeological science,0,archaeological science,0
[CLS] Anatoly:3 Logunov:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - theory,theoretical physics,0,theoretical physics,0
[CLS] Silver Studio works in the field of [MASK] . [SEP],photography,textile design,0,textile design,0
[CLS] Constantin:3 Scriabine:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,helminthology:4,0,helminthology:4,0
[CLS] Sergei Natanovich:3 Bernstein works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - theory,partial differential equation,0,partial differential equation,0
[CLS] Andrei Okounkov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,algebraic geometry,0,algebraic geometry,0
[CLS] national coat of arms works in the field of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2,heraldry:3,0,heraldry:3,0
[CLS] trigonometric:4 function works in the field of [MASK] . [SEP],statistics,trigonometry:4,0,trigonometry:4,0
[CLS] Friedrich Wilhelm von Leysser:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,botany:3,0,botany:3,0
[CLS] Charles Greeley:3 Abbot works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",astrophysics:3,0,astrophysics:3,0
[CLS] Ernst Chain works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,biochemistry:2,0,biochemistry:2,0
[CLS] Paolo Porpora:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Andrei Okounkov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,probability theory,0,probability theory,0
[CLS] He Zehui:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,nuclear physics,0,nuclear physics,0
[CLS] Jan Gonda:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Indology:2,0,Indology:2,0
[CLS] Marcel - Paul Schützenberger:6 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,combinatorics:3,0,combinatorics:3,0
[CLS] John Firminger:3 Duthie:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",botany:3,0,botany:3,0
[CLS] Henri Lebesgue:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,functional analysis,0,functional analysis,0
[CLS] Wolfhart:2 Zimmermann:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and theory,quantum field theory,0,quantum field theory,0
[CLS] Alfredo Jahn:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Edward Bagnall:3 Poulton:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",zoology:2,0,zoology:2,0
[CLS] Karel:2 Domin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Mohammad Ebrahim:3 Jannaati:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Shia Islam,0,Shia Islam,0
[CLS] Nicholas Shepherd - Barron works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",algebraic geometry,0,algebraic geometry,0
[CLS] Ludwig Riedel:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] John Gardner Wilkinson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",egyptology:4,0,egyptology:4,0
[CLS] John Lawrence LeConte:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and - theory",entomology:3,0,entomology:3,0
[CLS] André Lichnerowicz:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,differential geometry,0,differential geometry,0
[CLS] Charles W . Misner:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",general relativity,0,general relativity,0
[CLS] Vasilii:4 Sergeevich:2 Vladimirov:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,number theory,0,number theory,0
[CLS] Peter Ludwig Mejdell:3 Sylow:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,group theory,0,group theory,0
[CLS] Herzberg:3 Institute of Astrophysics:3 works in the field of [MASK] . [SEP],astronomy,astrophysics:3,0,astrophysics:3,0
[CLS] Alois:2 Friedrich Rogenhofer:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and theory,entomology:3,0,entomology:3,0
[CLS] Enrique Rodolfo:3 Hercio:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,electrical engineering,0,electrical engineering,0
[CLS] Alvar:2 Palmgren:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Johannes Rick works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",mycology:2,0,mycology:2,0
[CLS] Jane Francis works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and ands:2 research",paleoclimatology:5,0,paleoclimatology:5,0
[CLS] Gustav Wilhelm Körber:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,lichenology:3,0,lichenology:3,0
[CLS] Stevo:2 Todorčević:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",Ramsey theory,0,Ramsey theory,0
[CLS] Ernst Ludwig Taschenberg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,entomology:3,0,entomology:3,0
[CLS] Jean Anthelme:4 Brillat:3 - Savarin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,gastronomy:2,0,gastronomy:2,0
[CLS] Edward O . Thorp:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",probability theory,0,probability theory,0
[CLS] Karl Mahlburg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Georges Hayem:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and -ss:3,hematology:3,0,hematology:3,0
[CLS] AOAC:3 International works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],international and and ands:2,analytical chemistry,0,analytical chemistry,0
[CLS] Al - Nawawi:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fiqh:3,0,fiqh:3,0
[CLS] Constantine Walter Benson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",ornithology:4,0,ornithology:4,0
[CLS] Tomitarô:4 Makino:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Ladislav:3 Rieger:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,set theory,0,set theory,0
[CLS] Charles Christopher Parry works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",botany:3,0,botany:3,0
[CLS] Antoine Laurent de Jussieu:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Alice Eastwood works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and research",botany:3,0,botany:3,0
