Q2	पृथ्वी
Q464458	ईद-उल-फित्र
Q464699	बहिर दार
Q465071	वर्झावा चोपिन विमानतळ
Q465072	अमृतानंदमयी
Q465830	शर्मिला टगोर	शर्मिला टागोर	शर्मीला टगोर
Q465961	ऑडोम्क्सये प्रांत
Q466061	पेटेन विभाग
Q466221	सिलहट
Q466443	कभी खुशी कभी गम	कभी खुशी कभी ग़म, हिंदी चित्रपट
Q466538	कॅबो डेलगाडो प्रांत
Q466797	आसन	आसने	योगासन	योगासने
Q466803	पल्लव	पल्हव
Q466835	डल्लेस आंतरराष्ट्रीय विमानतळ	वॉशिंग्टन डलस आंतरराष्ट्रीय विमानतळ	वॉशिंग्टन डलेस आंतरराष्ट्रीय विमानतळ	वॉशिंग्टन डलेस ईंटरनॅशनल विमानतळ	वॉशिंग्टन डल्लेस आंतरराष्ट्रीय विमानतळ
Q467343	सुचित्रा सेन
Q467487	कुराशिकी
Q468374	रवी शंकर
Q468563	नोव्हा फ्रीबुर्गो
Q469942	इव्हान दियास
Q471886	हॅडरा
Q472051	ग्लेन फ्रे
Q472675	फ्रेडरिक
Q476294	प्राच्यविद्या
Q476646	२०१० ऑस्ट्रेलियन ओपन
Q476808	कूर्म अवतार
Q476824	कल्की अवतार
Q476915	मॅक ओएस एक्स लायन	मॅक ओएस एक्स १०.७
Q477115	१९७४ आशियाई खेळ
Q477677	बोरीस्पिल आंतरराष्ट्रीय विमानतळ
Q478222	ग्रँड कॅसब्लान्का
Q478278	झ्लाटिबोर जिल्हा
Q478451	मॅक ओएस एक्स पुमा
Q482657	लोगान
Q482980	लेखक
Q483020	पॅरिस सें-जर्मेन एफ.सी.	पॅरिस सेंट-जर्मन एफ.सी	पॅरिस सेंट-जर्मेन	पॅरीस सेंट-जर्मन एफ.सी
Q483040	साम्सुन प्रांत
Q483053	एस्किशेहिर प्रांत
Q483110	स्टेडियम
Q483132	विंडोज ९८
Q483318	सिंबियन	सिंबियन ओएस	सिंबियान ओएस	सिम्बियन
Q483382	स्टीव वॉझनियाक	स्टीव वॉझ्नियाक	स्टीव वोझ्नियाक	स्टीव्ह वॉझनियाक	स्टीव्ह वॉझ्नियाक	स्टीव्ह वोझ्नियाक
Q483453	कारंजे
Q483501	कलाकार
Q483577	रिवाल्डो
Q483659	सिंगापूरचा ध्वज
Q483868	चेक प्रजासत्ताक फुटबॉल संघ
Q483881	विंडोज २०००
Q483915	नाइके	नाईके
Q483931	सत्य साई बाबा	सत्य साईबाबा	सत्यनारायण राजू
Q484141	अल्लामा इक्बाल	मोहम्मद इकबाल
Q484265	अँड्रु कार्नेगी	ऍन्ड्र्यु कार्नेगी
Q484678	बर्क्ली
Q484772	अँडरसन लुइस डी अब्रेउ ओलिव्हर	अँडरसन लुइस डी अब्रेउ ओलिव्हियेरा	ऍंडरसन लूइस डी अब्रेउ ओलिवर
Q484799	मार्बेला
Q484892	विंडोज एम.ई.	विंडोज एमई	विंडोज मिलेनियम	विंडोज सहस्रक आवृती
Q485021	विंडोज २.०
Q485172	अॅन आर्बर	ऍन आर्बर
Q485176	पसादेना
Q485547	औरंगजेब	औरंगझेब
Q485581	आवेइरो	आवेईरो
Q485683	आणंद जिल्हा
Q485716	ग्लेनडेल
Q486007	पश्चिम कझाकस्तान
Q486282	पाव्लोदर
Q486306	पेन्साकोला
Q486370	चुय प्रदेश
Q486472	कॅन्सस शहर
Q486479	रोचेस्टर
Q486487	विंडोज एनटी
Q486748	पियानोवादक
Q486839	संसद सदस्य
Q486972	मानवी वसाहती
Q487119	कॉम्पटन
Q487315	माँटेरे	मॉँटेरे
Q487401	मेरी प्रांत
Q487439	ओरल
Q487679	अल्कोबेंडस
Q487778	अनातोली इवानोविच माल्त्सेव	अनातोली इवानोविच माल्त्सेव्ह	अनातोली माल्त्सेव	अनातोली माल्त्सेव्ह
Q488111	रतिअभिनेत्री	रतिकलाकार
Q488134	ऑन्टारियो
Q488205	गायक-गीतकार
Q488244	विंडोज सीई
Q488978	विंडोज एनटी ४.०
Q489048	मायक्रोसॉफ्ट सिल्व्हरलाइट	मायक्रोसॉफ्ट सिल्व्हरलाईट
Q489197	टॉरन्स
Q489205	डोस हरमाना
Q489839	तोर्रेजॉन डे अर्दोज
Q490434	वेंटूरा
Q490872	याओ
Q491096	लेक्स
Q491102	टाल्डिकोरगण
Q491114	हेवर्ड
Q491123	किझिलॉर्डा
Q491239	केंटन
Q491540	सारासोटा
Q493840	लॉरेन्स
Q494511	देवी
Q494660	पहिला सेलीम, ओस्मानी सम्राट	सलीम पहिला, ऑट्टोमन सम्राट	सेलीम पहिला, ऑट्टोमन सम्राट
Q494690	कार्सन
Q494711	लॅंकस्टेर
Q494720	मोरेनो व्हॅली
Q494817	गुगल स्कॉलर	गूगल स्कॉलर
Q495547	मिन्देलो
Q498465	मारीब गव्हर्नोरेट
Q498806	नोकिया ११००
Q499169	टायलर
Q499927	मॉस्को
Q500033	शाह आलम
Q501696	खुल्ना डिवीजन
Q501796	रोआनोक
Q502148	काम्पॉँग थॉम प्रांत
Q502403	इबाराकि
Q504215	अयाकुचो
Q504368	छत्रपती शिवाजी आंतरराष्ट्रीय विमानतळ	छ्त्रपती शिवाजी अंतरराष्ट्रीय विमानतळ
Q504637	अल्टा वेरापाझ विभाग
Q504802	तिठा
Q509374	हुआन गियेर्मो क्वाद्रादो
Q510413	सुल्लना
Q510916	थॉमस जोन्स स्टिल्ट्येस
Q512128	फिलाडेल्फिया आंतरराष्ट्रीय विमानतळ
Q512468	गरुडा इंडोनेशिया
Q517977	वराह अवतार
Q518011	२००४ ऑस्ट्रेलियन ओपन
Q518431	चंबोटे
Q519774	टेक्स्टएडिट
Q525609	शाह अमानत आंतरराष्ट्रीय विमानतळ
Q527157	कुवेत आंतरराष्ट्रीय विमानतळ
Q529207	रोनाल्डो
Q529626	सोर्पे धरण
Q531178	होनोलुलु आंतरराष्ट्रीय विमानतळ
Q531690	ऑडी टीटी
Q537950	जनरल मिचेल आंतरराष्ट्रीय विमानतळ
Q540312	नागाओका
Q541435	प्वेर्टो मॉल्डोनाडो
Q541652	लॉरा बासी	लौरा बासी
Q542146	दक्षिण भारत
Q543259	श्रीलंका क्रिकेट संघावरील दहशतवादी हल्ला, २००९
Q544228	बहादूर शाह पहिला
Q544387	रे चार्ल्स
Q545449	इराक युद्ध
Q545707	मस्करा
Q548278	स्टँडर्ड चार्टर्ड बँक
Q552354	अल अहमदी गव्हर्नोरेट
Q552581	एस.ए.पी.	व्यवसाय व्यवस्थापन प्रणाली - सॅप	सॅप
Q561029	english verbs
Q567755	नेओसा
Q570216	मॅक ओएस एक्स जॅग्वार
Q570358	मसाया विभाग
Q574192	ग्रीनविल
Q575092	google glass
Q581822	म्बले  जिल्हा
Q582159	सिरी
Q584451	बेथेस्डा
Q584601	बास्किन-रॉबिन्स
Q588826	अमरकंटक
Q590849	आर्व्हाडा, कॉलोराडो
Q590866	तेहरान प्रांत
Q591243	औसा
Q593644	रसायनशास्त्रज्ञ
Q597491	ओकांड्जा
Q597649	शार्लट डग्लस आंतरराष्ट्रीय विमानतळ
Q597842	फ्लोरेंस
Q600693	थीस
Q601408	मिंगशिंग चित्रपट कंपनी
Q604625	गाययन
Q605787	टेटी प्रांत
Q606287	कोलंबो जिल्हा
Q606340	मान गोव्हर्नोरेट
Q607336	रुमबिक
Q607499	साऊथवेस्ट
Q607685	प्रियांका रॉबर्ट वड्रा
Q608650	सारंगी
Q609625	पालर नदी
Q610343	२००५ ऑस्ट्रेलियन ओपन
Q611644	कॅथलिक धर्मगुरू
Q614304	औषधशास्त्र
Q617375	हिरोशिमा
Q618123	भौगोलिक घटक
Q618779	पुरस्कार
Q620615	मोबाइल अॅप
Q621427	आयफोन (मूळ)
Q621549	इंजलवुड
Q622332	अखिल भारतीय फुटबॉल महासंघ	अखिल भारतीय फुटबॉल संघटन
Q622460	कार्बनची अपरूपे
Q622594	ताकायमा
Q622673	डग्लस डीसी-४	डी.सी.-४
Q622792	मानिका प्रांत
Q622819	पोर्तालेगऱा, पोर्तुगाल	पोर्तोलाग्रे, पोर्तुगाल
Q624887	नव-बॅबिलोनियन साम्राज्य
Q626608	आयुर्विमा	लाइफ इन् शुरन् स
Q637555	माँटेगो बे
Q637639	बहरैन आंतरराष्ट्रीय विमानतळ
Q638231	लार्सन एंड टूब्रो
Q639408	वॉटरलू
Q639611	महापुरुष
Q639669	संगीतकार
Q640334	उपनगरीय रेल्वे गाडी
Q641542	विंडोज लाइव्ह आयडी	विंडोज लाइव्ह ओळख
Q641613	द अमेझिंग रेस
Q643419	मटण
Q644008	कार्सशी
Q644371	आंतरराष्ट्रीय विमानतळ
Q647417	मोहम्मदिया
Q647543	अर्रेसिफ
Q648495	विंडोज लाइव्ह रायटर
Q651141	अखिल भारतीय अण्णा द्रविड मुन्नेट्र कळघम	अखिल भारतीय अण्णा द्रविड मुन्नेत्र कळघम	अखिल भारतीय अण्णा द्रवीड मुनेत्र कळघम	अण्णा द्रमुक	अण्णा द्रविड मुन्नेट्र कळघम	अण्णाद्रमुक
Q651688	बेरूत राज्यपाल
Q652206	कोहळा	कोहळे	कोहाळा
Q653364	अटामी
Q653999	लोटस १-२-३
Q654380	काबूल शाही
Q656189	इनसेंडा
Q656765	बाबरी मशीद	बाबरी मस्जिद
Q657004	कँटरबरी प्रदेश
Q657461	कार्टेजीना ऑफ इंडियास
Q657734	बर्टूआ
Q659400	विलमिंग्टन
Q662860	धूम्रपान
Q664609	कॅरिबियन
Q666142	तस्मान जिल्हा
Q666831	फ्लिं फ्लॉन
Q668412	पाल घराणे	पाल वंश	पाल साम्राज्य
Q669802	क्यूइचे विभाग
Q671288	बेंड
Q671475	लोगन आंतरराष्ट्रीय विमानतळ
Q674320	सेरो डी पास्को
Q675576	पेब्लो
Q676899	इटली फुटबॉल संघ
Q677037	तेलंगण	तेलंगणा	तेलंगाणा
Q677439	कुलभूषण खरबंदा
Q678437	माँटक्लेर, न्यू जर्सी
Q678730	२०१३ ऑस्ट्रेलियन ओपन
Q687723	नेल्लो सांती
Q688596	हॅथॉर्न
Q688626	लरिक जिल्हा
Q690068	नागरी भूगोल
Q692560	माओ
Q692912	ओटॅगो प्रदेश
Q693478	मॅक ओएस एक्स टायगर	मॅक ओएस एक्स १०.४
Q693658	इझाबल विभाग
Q696388	टॉयूक
Q696694	ओनोमिची
Q696702	त्रिविक्रम	वामन अवतार
Q696772	हिटाचिनाका
Q701180	नानजिंगची लढाई
Q701484	क्लाउस योहानिस
Q704371	मॅके
Q705699	ग्लॅडस्टोन
Q708492	नगरसेवक
Q712828	अप्पर ईस्ट प्रदेश
Q712832	व्होल्टा प्रदेश
Q713623	क्लेड
Q713750	पश्चिम जर्मनी
Q715228	लिंबडी
Q715607	वाल्मिकी	वाल्मिकी ऋषि	वाल्मीकि	वाल्मीकी	वाल्याकोळी
Q715989	आयातोल्लाह मोहम्मद बह्र अल-उलुम	मोहम्मद बह्र अल-उलुम
Q716029	जॉन कॉन्स्टन्टाईन युनिटास	जॉनी युनिटास
Q721445	झर्क गव्हर्नोरेट
Q721849	आयर्न ऑक्साइड
Q726143	तेमा
Q726917	ऑकलंड प्रदेश
Q727286	नोकिया एन८
Q728802	आशिया महामार्ग
Q729170	बारी
Q731350	क्युबन परिवर्तनीय पेसो
Q732388	मोहम्मद ताहीर उल कादरी
Q733738	टुलामरीन आंतरराष्ट्रीय विमानतळ
Q733744	फिलाडेल्फ़िया
Q734729	तेहरान इमाम खोमेनी आंतरराष्ट्रीय विमानतळ
Q735025	कॅबो फ्रिओ
Q736742	विंबल्डन
Q737711	तिबेस्टी प्रदेश
Q739951	सेंटर
Q740392	सारायेव्हो आंतरराष्ट्रीय विमानतळ
Q740756	स्ट्रॅटफोर्ड
Q741545	ख्वाजा मोइनुद्दीन चिश्ती	मोइनुद्दीन चिश्ती
Q744553	चर्चिल
Q744748	जॉर्ज बुश आंतरखंडीय विमानतळ	जॉर्ज बुश आंतरराष्ट्रीय विमानतळ	ह्युस्टन आंतरखंडीय विमानतळ	ह्यूस्टन आंतरराष्ट्रीय विमानतळ
Q745594	विल्क्स-बेरे
Q747434	मॅक ओएस एक्स पँथर
Q747881	लुआंग प्रबंग प्रांत
Q748319	विंडोज एनटी ३.१
Q749283	सॅन जुआन
Q750569	काकागोआ
Q750573	माईझुरू
Q751722	लैंगिक छळ
Q751802	२००७ ऑस्ट्रेलियन ओपन
Q752091	कोणार्क सूर्य मंदिर
Q752460	लॉस मॉचिस
Q752681	अलहम्ब्रा
Q753110	गीतकार
Q755149	ब्रिस्टल
Q755566	सॅल्जिबरी
Q755741	सिल्व्हर स्प्रिंग
Q756617	डेन्मार्क
Q758545	ऑबर्न, मैन
Q766445	ओकिनावा
Q771202	विंडोज एनटी ३.५
Q771405	दक्षिण आशिया
Q776930	पीटरबॉरो
Q776965	क्लीपेदा
Q777855	मिन्स्क राष्ट्रीय विमानतळ
Q782192	२००० ऑस्ट्रेलियन ओपन
Q782245	२००१ ऑस्ट्रेलियन ओपन
Q787034	दीवार
Q795477	डेन्मार्कचे पंतप्रधान
Q797848	बाबर
Q798309	बीसीजी लस
Q799808	बेफूससम
Q806125	बनासकांठा	बनासकांठा जिल्हा
Q806916	बन्नू
Q808967	बॅरिस्टर
Q810923	बाटंबॅंग प्रांत
Q812880	घन
Q815314	बेलाव्हिया
Q816845	इरापुआटो
Q817247	द्वारका
Q818284	बेंटिऊ
Q819537	इंटरनेट एक्सप्लोरर १०
Q820940	सिझन जिल्हा
Q821105	यॉर्क
Q821275	इंदिरा गांधी आंतरराष्ट्रीय विमानतळ	पालम वायुसेना तळ
Q823946	नॉर्थवेस्ट
Q824000	मिनामीरुपशु
Q825682	परशुराम	परशुराम अवतार	परशूराम	भार्गवराम
Q826068	क्रोसनो
Q826566	रियोहाचा
Q830183	हव्वा
Q830534	नोकिया एन९
Q833202	ब्रिक्स
Q835456	बिर्ला सन लाइफ इन्शुअरन्स
Q838380	इराणचे राष्ट्राध्यक्ष
Q838759	वेस्टमिन्स्टर
Q839492	ताडी
Q839954	पुरातत्व स्थळ
Q840644	इंटरनेट एक्सप्लोरर ९
Q840820	गुगल ग्रुप्स	गूगल ग्रूप्स
Q841342	कॅनिलोन
Q842266	ह्वेहुतेनेंगो विभाग
Q842330	नोकिया ५८०० एक्सप्रेसम्युझिक
Q842402	मंदिर	मंदीर
Q843533	स्तनमंडल
Q844130	नागाहमा
Q844528	सेंटर
Q845168	पूर्व
Q845172	लिट्टोरॅल
Q845857	उवाजामा
Q845945	शिंटो मंदिर
Q846331	पश्चिम दारफुर
Q846409	गार्डना
Q846421	वेस्ट हॉलीवूड
Q847289	सागायनिंग प्रदेश
Q847618	चिनी बौद्ध धर्म
Q849345	शाक्त पंथ
Q849347	व्हेनिस मार्को पोलो विमानतळ
Q849524	मोस्टगेंम
Q849784	लॉस एंजेल्स मेमोरिअल कोलिसेम	लॉस एंजेल्स मेमोरिअल कोलेझियम
Q850256	शीन्टी
Q851356	मॅक्रोमीडिया फ्रीहँड	मॅक्रोमीडिया फ्रीहॅन्ड
Q852018	आयझूमीसॅनो
Q854979	भिक्खुणी
Q854997	भिक्खू
Q855054	भोपाळ विभाग
Q855091	गिटारवादक
Q856010	वेलिंग्टन प्रदेश
Q856691	राष्ट्रकुट	राष्ट्रकुट कुळ	राष्ट्रकुट साम्राज्य	राष्ट्रकूट	राष्ट्रकूट साम्राज्य
Q856705	मायक्रोसॉफ्ट डायनॅमिक्स
Q856788	प्रीई वेंग प्रांत
Q857177	अ ॅडोबे फ्लॅश प्लेयर
Q858368	विंडोज एनटी ३.५१
Q858387	सीरियल एक्सपेरिमेन्ट्स लेन
Q861255	हिगशिकागावा
Q862508	त्रिनिदाद
Q862645	एडमंड
Q862912	चामराजनगर जिल्हा
Q863432	बिमान बांगलादेश एअरलाइन्स
Q864024	पोन्से
Q864106	लेक चार्ल्स
Q864503	जीवशास्त्रज्ञ
Q864889	विंडोज लाइव्ह स्कायड्राइव्ह
Q865146	बिरेंद्रनगर
Q870138	मेरीलँड काउंटी
Q873377	दुमागुएटे
Q876541	जलनालका जिल्हा
Q877155	चेर राजघराणे	चेर साम्राज्य	चेरा
Q883907	सॅन मार्कोस विभाग
Q891895	११ जुलै २००६ चा मुंबईवरील बॉम्बहल्ला
Q901402	भूगोलतज्ज्ञ
Q904519	मॅक ओएस ९
Q905129	सिंघम
Q907112	ट्रान्सनिस्ट्रिया
Q907311	नेटफ्लिक्स
Q909169	लोटस सॉफ्टवेअर
Q912481	मॅक ओएस एक्स चीता
Q912916	फीनिक्स स्काय हार्बर आंतरराष्ट्रीय विमानतळ
Q919071	खिलजी घराणे	खिल्जी घराणे
Q920973	विंडोज लाइव्ह वनकेअर
Q921706	भाकरी
Q923337	युक्रझालिझ्नित्सिया
Q923699	नोकिया ल्युमिया ८००
Q924135	रंग दे बसंती	रंग दे बसंती, हिंदी चित्रपट
Q926713	पॅरिंटिन
Q927134	पॅरामाउंट
Q929859	ओरलँडो आंतरराष्ट्रीय विमानतळ
Q939416	'लानसेट'	द लानसेट	लानसेट
Q944098	फिलिप दि मोर्ने
Q944356	दिल से..
Q948720	भारतीय विज्ञान संस्था
Q949228	शोले	शोले, हिंदी चित्रपट
Q952228	इच्छापुरम
Q954894	लेबनॉन
Q956568	फोर्ब्स
Q956690	कॉर्नवाल
Q956732	हसन जिल्हा	हासन जिल्हा
Q956943	ले पोर्ट
Q957543	अर्नेस्ट शॅकल्टन
Q958555	हटचिनसन
Q960389	बासरी
Q963718	मारुति उद्योग	मारुती सुझुकी
Q964887	मधुर भांडारकर
Q974642	पिंडमोन्हाहंगबा
Q974850	क्षेपणास्त्र
Q975590	लुफ्किन
Q979507	हिंदू देवता
Q980677	लगे रहो मुन्नाभाई
Q983454	मन्सूर अली खान पटौडी	मन्सूर अली खान पटौदी	मन्सूर अली खान पतौडी
Q983859	एल सेगुंडो
Q984264	फ्रैंकलिन
Q984448	तोमा पिकेती
Q985409	जॅक्सन
Q989949	केंट
Q990385	होऱटा
Q990738	मानता
Q991329	वेस्ट व्हँकुव्हर
Q993149	ओटजीवाराँगो
Q993851	हिंच
Q993904	ओरीझाब
Q994719	ख्रिश्चनस्टेड
Q1000336	तंदील
Q1000346	मोकेगुआ
Q1001440	पेशन-विले
Q1002154	business buffet t.v. show
Q1007634	एस्टेली
Q1017325	पायरेसोस
Q1019424	रुफिसक्यू
Q1020320	सॅन कार्लोस, रिओ सान जुआन
Q1023951	सालसेडो, हर्मस मिराबल
Q1028181	चित्रकार
Q1029907	जठर	पोट
Q1033351	एडमंड वॉलर
Q1043650	मामु प्रदेश
Q1046645	अल असिमाह गव्हर्नरेट
Q1046653	खेमीसेट
Q1048495	फ्लायदुबई
Q1048902	पिचर
Q1051505	नखाता बे जिल्हा
Q1061437	शिकागो मिडवे आंतरराष्ट्रीय विमानतळ
Q1065197	नोकिया एन८२
Q1068393	अ ॅडोबे ब्रिज
Q1069059	सॉनिक ॲडव्हेंचर
Q1076461	नोकिया एन७३
Q1076486	क्रीडा मैदान
Q1085464	सुदान फुटबॉल संघ
Q1086863	स्तंभलेखक
Q1100795	क्लीव्हलंड हॉप्किन्स आंतरराष्ट्रीय विमानतळ
Q1105893	काझविन प्रांत
Q1108445	क्यीवन रुस
Q1112985	क्यूस्टेंडील प्रांत
Q1114448	व्यंगचित्रकार
Q1114954	ल्वेन्गो जिल्हा
Q1121020	रेडबूक (सीडी-डिए ऑडिओ)
Q1124402	तुघलक घराणे
Q1132490	व्हियेतनाममधील बौद्ध धर्म
Q1134454	कोरो
Q1135125	हॉन्डा जाझ
Q1135349	मोहब्बतें	मोहब्बतें, हिंदी चित्रपट
Q1138257	गुगल मॅॅप मेकर
Q1139503	नोकिया ल्युमिया ७१०
Q1139546	पनीर
Q1140046	गणिताच्या शाखा
Q1140557	अ ॅडोबे फ्लॅश बिल्डर
Q1148042	गोलकोंडा	गोवळकोंडा
Q1152115	विंडोज एम्बेडेड सीई ६.०
Q1153608	नोकिया एन७०
Q1153760	Microsoft Office 2003 मराठी	मायक्रोसॉफ्ट ऑफिस 2003 मराठी	मायक्रोसॉफ्ट ऑफिस २००३ मराठी
Q1156865	इंडियानापोलिस आंतरराष्ट्रीय विमानतळ
Q1160343	कॅलगारी आंतरराष्ट्रीय विमानतळ
Q1163330	महाराज
Q1199763	मेघे ढाका तारा
Q1207391	कूंगा जिल्हा
Q1207513	लेड्यूक
Q1209367	विंडोज २.१क्ष
Q1223508	ऑह्रिद
Q1240096	हैदराबाद संस्थान
Q1243769	क्विकटाइम	क्विकटाईम
Q1248784	विमानतळ
Q1249801	पाकपट्टण
Q1254190	मीन रास
Q1255269	उक्बाची मशीद	उक्ब्याची मशीद
Q1255921	अध्यक्ष
Q1265687	डुंगरपुर जिल्हा	डुंगरपूर जिल्हा
Q1277758	ईस्ट बेर्बाइस-कोरनेटीन
Q1281618	शिल्पकार
Q1294439	सलालाह
Q1314632	विंडोज एम्बेडेड
Q1318776	टेस्टोस्टेरॉन
Q1318857	कोबोको जिल्हा
Q1321958	मार्क्सवादी स्त्रीवाद
Q1323122	पश्चिम तोक्यो
Q1340204	स्काय स्पोर्ट्स
Q1341130	पृथ्वी
Q1341483	नोकिया ८०८ प्युअरव्ह्यु
Q1342280	स्क्वेमिश, ब्रिटिश कोलंबिया
Q1348677	वेस्टपॅक मैदान
Q1357107	तेहरी गढवाल जिल्हा
Q1367294	मुघल-ए-आझम	१९६० मधील हिंदी चित्रपट
Q1368483	राष्ट्रीय महामार्ग ४५
Q1373408	व्ही. शांताराम	शांताराम वणकुद्रे
Q1391255	नंदन निलेकणी
Q1395417	विलायत खान
Q1414326	एफ.टी.आय.आय.	फिल्म अ ॅन्ड टेलिव्हिजन इन्स्टिट्यूट ऑफ इंडिया	फिल्म अँड टेलिव्हिजन इन्स्टिट्युट ऑफ इंडिया	फिल्म ॲंड टेलिव्हिजन इन्स्टिट्यूट ऑफ इंडिया	भारतीय चित्रपट आणि दूरदर्शन संस्था
Q1421504	पिट्सबर्ग आंतरराष्ट्रीय विमानतळ
Q1425428	न्यूकॅसल अपॉन टाईन
Q1425566	पोर्टलंड आंतरराष्ट्रीय विमानतळ
Q1430745	आल्बनी आंतरराष्ट्रीय विमानतळ
Q1430971	बॉइझी विमानतळ
Q1431173	गोवा आंतरराष्ट्रीय विमानतळ	दाबोलिम नौसेना तळ	दाबोलिम विमानतळ
Q1431295	फेरबँक्स आंतरराष्ट्रीय विमानतळ
Q1432525	पुणे आंतरराष्ट्रीय विमानतळ	पुणे विमानतळ	रजनीश	लोहगांव वायुसेना तळ
Q1435156	मेथुएनचा तह
Q1473957	सोनेपुर जिल्हा
Q1479952	कदम्ब
Q1480985	मोनॅर्कस मोरेलीया
Q1483337	उडुपी जिल्हा
Q1517901	खुदा के लिए
Q1529219	मंडकळ्ळी विमानतळ
Q1531570	वैश्विक जीव विविधता माहिती सुविधा
Q1541064	गंधज्ञान
Q1550922	बर्लिंग्टन, न्यू जर्सी
Q1551626	तांबट
Q1555938	अंटार्क्टिक
Q1569078	हैदर अली	हैदर नाईक	हैदरअली
Q1578972	आल्बुकर्की आंतरराष्ट्रीय विमानतळ
Q1606679	स्वायत्त जिल्हा
Q1623029	पुराण	सतयुग	सत्य युग	सत्ययुग
Q1634751	नोकिया इ७१
Q1639825	लोहार
Q1641162	भारताचे उपराष्ट्रपती
Q1646181	वुस्टर
Q1650120	नोकिया ६२३३
Q1651187	नोकिया एन८५
Q1655008	आय.टी.सी. लिमिटेड	आयटीसी लिमिटेड
Q1662673	लिंगभाव अभ्यास
Q1678478	जागृती
Q1692000	योहान फान वेवरेन हड	योहान व्हान वेवरेन हड	योहान व्हान वेवरेन हड्डे	योहान्स व्हान वावरेन हड्ड	योहान्स हड	योहान्स हड्ड
Q1707151	घाटंजी
Q1708098	होन्नावर
Q1719466	पॅनव्हीज
Q1738476	त्रिदेव
Q1743621	गुजरात विधानसभा
Q1747689	प्राचीन रोम
Q1755412	पार्श्वगायक
Q1771774	अमरावती जिल्हा
Q1772811	त्रेता युग	त्रेतायुग	पुराण
Q1772822	हरडोई जिल्हा	हरदोई जिल्हा
Q1774848	व्हॅलेव्हरड प्रांत
Q1781396	विंडोज लाइव्ह मेश
Q1784324	एअरबस ए३१८
Q1792450	कला इतिहासकार
Q1797336	पुणे जिल्हा
Q1798750	आणंद
Q1815344	डेन्मार्कचे संरक्षणमंत्री
Q1854343	विंडोज फोन ७
Q1854639	करंजी
Q1858071	पन्ना राष्ट्रीय उद्यान
Q1861290	विनैतांडी वरुवाया
Q1865480	बास्तीय
Q1872524	दैनिक भास्कर
Q1889017	मांडले	मांडायूए
Q1930187	पत्रकार
Q1946330	मन्थ्ली रिव्ह्यू
Q1988986	मिश्चेल
Q2001305	दूरदर्शन वाहिनी
Q2002354	साएब सलाम	साएब सालेम
Q2012050	दोनेत्स्क ओब्लास्त
Q2019662	फ़ॉग्गी बॉटम
Q2028659	इंदिरा गांधी राष्ट्रीय मुक्त विद्यापीठ
Q2035663	नोकिया इ७२
Q2040323	इंडसइंड बँक
Q2045095	शांता कुमार
Q2050534	मोहनलाल
Q2085380	धर्मानंद कोसंबी	धर्मानंद दामोदर कोसंबी
Q2085464	शाडोल जिल्हा	शाहडोल जिल्हा
Q2087610	महेश बाबू
Q2088496	कोलकाता जिल्हा
Q2092297	गरुड
Q2092409	हुआन फेर्नांदो किंतेरो
Q2095549	वैमानिक
Q2118067	वॉरविक
Q2128862	शिउलेने जिल्हा
Q2151534	टाटा टेलीसर्व्हिसेस
Q2176651	दशावतार
Q2204450	रोटी
Q2215841	सायकलिंग
Q2216696	मेवात जिल्हा
Q2216799	वर्षा भोसले
Q2259451	मंच अभिनेता
Q2279505	नोकिया ८८००
Q2288294	एलिस नाहोन
Q2289041	सिंगापूर डेमॉक्रटिक पार्टी	सिंगापूर डेमॉक्रेटिक पार्टी	सिंगापूर डेमोक्रॅटिक पार्टी
Q2295896	कोरिया जिल्हा
Q2297724	अंकारा प्रांत
Q2298993	तरण तारण	तरण तारण जिल्हा	तरन तारन जिल्हा
Q2299630	सोम्भु मित्रा
Q2305282	राज्य पुनर्रचना कायदा
Q2336472	नोकिया सी७-००
Q2341660	मुंबई जिल्हा
Q2353881	डेटन, ओरेगन
Q2353931	गदग जिल्हा
Q2366025	देवबंदी
Q2445461	जुन्नर
Q2445525	एमएसएक्स-डॉस
Q2449793	सिधी जिल्हा
Q2472946	आदि पर्व	आदिपर्व
Q2478124	दीक्षा	पुराण
Q2478703	खिचडी
Q2490358	नृत्यदिग्दर्शक
Q2491550	चुपके चुपके (१९७५ हिंदी चित्रपट)
Q2508461	झहिर खान	झहीर खान
Q2526255	चित्रपट दिग्दर्शक	चित्रपट-दिग्दर्शक	दिग्दर्शन (चित्रपट)	दिग्दर्शन(चित्रपट)	दिग्दर्शर
Q2545016	रिसोड
Q2546870	मोर्शी
Q2561180	योरो
Q2577657	डुमका जिल्हा
Q2586973	सिस्टर निर्मला जोशी
Q2602611	पंडित पन्नालाल घोष	पन्नालाल घोष
Q2643528	विंडोज एक्सपी मीडिया केंद्र आवृत्ती
Q2678730	कॅलाओ
Q2720784	शोरणूर
Q2721505	अमोल कमलाकर पालेकर	अमोल पालेकर
Q2721919	सुखदेव	सुखदेव थापर
Q2722375	बासुंदी	रबडी
Q2722764	रेडिओजॉकी
Q2722933	सुनिधी चौहान
Q2724236	पोहे
Q2738917	विक्रम भट	विक्रम भट्ट
Q2745300	बडे गुलाम अली खान
Q2766547	एस-हेटेरोजेबास
Q2767834	मदन लाल	मदनलाल	मदनलाल उधउराम शर्मा	मदनलाल शर्मा
